id,title,GW,xG,xGA,npxG,npxGA,att,def,att,def,deep,deep_allowed,GF,GA,xpts,wins,draws,loses,pts,npxGD
,Atletico Madrid,36,0.76357,1.1694,0.76357,1.1694,319,27,202,16,4,9,1,0,1.0024,1,0,0,3,-0.40583,
,Atletico Madrid,37,1.74341,1.13873,1.74341,1.13873,123,19,336,32,8,3,2,0,1.8821999999999999,1,0,0,3,0.6046799999999999,
,Atletico Madrid,38,1.50008,0.335651,1.50008,0.335651,333,16,236,22,6,0,1,1,2.4573,0,1,0,1,1.1644290000000002,


146,Valencia,1,2.31396,1.79528,1.57068,1.05213,366,20,189,26,7,6,1,1,1.7859999999999998,0,1,0,1,0.5185500000000001,
,Valencia,2,0.675601,2.37702,0.675601,1.63375,310,29,227,12,11,8,0,1,0.2722,0,0,1,0,-0.958149,
,Valencia,3,2.09044,1.16388,0.603888,1.16388,255,19,251,25,5,7,2,0,2.2183,1,0,0,3,-0.559992,
,Valencia,4,1.27064,2.61069,1.27064,2.61069,328,17,253,31,8,12,2,5,0.48519999999999996,0,0,1,0,-1.34005,
,Valencia,5,1.66574,1.52139,0.922459,1.52139,153,17,301,26,5,3,1,1,1.4985,0,1,0,1,-0.598931,
,Valencia,6,1.67819,2.65542,1.67819,2.65542,80,16,275,38,4,8,3,3,0.738,0,1,0,1,-0.9772299999999998,
,Valencia,7,2.10545,1.04848,2.10545,1.04848,222,20,242,26,10,6,1,0,2.1865,1,0,0,3,1.0569699999999997,
,Valencia,8,1.7079,1.4742,0.964748,1.4742,181,10,313,21,0,5,2,1,1.5607,1,0,0,3,-0.5094519999999999,
,Valencia,9,0.757907,1.54344,0.757907,0.800163,205,18,283,30,12,7,1,1,0.6678,0,1,0,1,-0.04225599999999996,
,Valencia,10,0.836057,3.08572,0.836057,3.08572,256,18,161,30,4,13,1,3,0.1568,0,0,1,0,-2.249663,
,Valencia,11,1.0283,0.46703,1.0283,0.46703,275,13,250,30,4,4,1,1,1.8797000000000001,0,1,0,1,0.5612699999999999,
,Valencia,12,1.9466,1.27932,1.20332,0.536044,164,19,256,30,5,7,2,1,1.9396,1,0,0,3,0.667276,
,Valencia,13,1.04627,0.417522,1.04627,0.417522,210,25,203,13,7,2,2,0,1.9292,1,0,0,3,0.6287480000000001,
,Valencia,14,0.910796,1.62946,0.910796,1.62946,290,20,168,32,2,12,1,2,0.8125,0,0,1,0,-0.7186639999999999,
,Valencia,15,1.58912,1.94325,1.58912,1.19997,267,18,208,36,11,6,2,1,1.1039,1,0,0,3,0.3891500000000001,
,Valencia,16,2.95856,2.12541,2.95856,1.38213,238,17,310,18,8,4,4,2,1.9757999999999998,1,0,0,3,1.5764299999999998,
,Valencia,17,2.28638,1.97126,2.28638,1.97126,365,14,236,22,2,10,1,1,1.6356,0,1,0,1,0.31511999999999984,
,Valencia,18,0.835691,0.7245,0.835691,0.7245,220,16,289,25,4,5,1,1,1.5254,0,1,0,1,0.11119099999999993,
,Valencia,19,1.10197,0.817026,1.10197,0.817026,194,18,275,32,8,4,1,0,1.5973,1,0,0,3,0.28494399999999986,
,Valencia,20,0.449368,2.18221,0.449368,2.18221,187,21,307,23,11,5,1,4,0.2593,0,0,1,0,-1.732842,
,Valencia,21,1.43787,1.15303,0.694587,1.15303,408,11,185,21,4,13,2,0,1.6371,1,0,0,3,-0.45844300000000004,
,Valencia,22,1.103,1.35798,1.103,1.35798,250,21,280,23,3,5,1,0,1.1399,1,0,0,3,-0.25498,
,Valencia,23,0.257146,3.27894,0.257146,3.27894,134,18,212,29,3,16,0,3,0.0387,0,0,1,0,-3.021794,
,Valencia,24,1.56219,1.07192,1.56219,1.07192,163,25,309,29,12,6,2,2,1.7919,0,1,0,1,0.49027,
,Valencia,25,0.25727,2.3988,0.25727,2.3988,237,23,277,39,3,5,0,3,0.1352,0,0,1,0,-2.14153,
,Valencia,26,1.05167,0.793569,1.05167,0.793569,328,24,159,24,5,7,2,1,1.5861,1,0,0,3,0.25810100000000014,
,Valencia,27,0.931772,0.938792,0.931772,0.938792,226,18,359,27,6,6,1,1,1.3505,0,1,0,1,-0.007019999999999915,
,Valencia,28,1.00063,1.45366,1.00063,0.71038,250,21,246,14,11,8,1,1,0.9260999999999999,0,1,0,1,0.2902499999999999,
,Valencia,29,0.156776,2.02374,0.156776,2.02374,314,16,277,29,1,12,0,3,0.1638,0,0,1,0,-1.866964,
,Valencia,30,1.8991,1.60978,1.8991,1.60978,195,17,362,36,2,4,2,0,1.6042999999999998,1,0,0,3,0.28932,
,Valencia,31,0.389713,0.555369,0.389713,0.555369,79,9,279,27,9,4,0,1,1.0968,0,0,1,0,-0.16565600000000003,
,Valencia,32,0.182323,2.41493,0.182323,2.41493,455,26,343,21,2,6,0,2,0.09709999999999999,0,0,1,0,-2.232607,
,Valencia,33,1.27025,0.91393,1.27025,0.91393,207,21,284,26,8,5,0,2,1.6657,0,0,1,0,0.3563200000000001,
,Valencia,34,0.851494,2.67712,0.851494,1.93385,206,22,183,32,4,10,2,2,0.2666,0,1,0,1,-1.082356,
,Valencia,35,1.14695,0.407041,1.14695,0.407041,264,20,370,21,3,1,2,1,2.1215,1,0,0,3,0.7399089999999999,
,Valencia,36,1.28008,1.2593,0.5368,0.516026,105,12,266,21,7,1,0,1,1.3178,0,0,1,0,0.02077400000000007,
,Valencia,37,1.24164,1.20165,1.24164,1.20165,239,9,262,31,4,9,1,0,1.402,1,0,0,3,0.03998999999999997,
,Valencia,38,0.301441,0.731583,0.301441,0.731583,327,12,182,22,2,10,0,1,0.8596999999999999,0,0,1,0,-0.43014199999999997,


147,Athletic Club,1,0.457129,1.03621,0.457129,1.03621,345,23,113,16,3,5,1,0,0.7887,1,0,0,3,-0.5790810000000001,
,Athletic Club,2,0.454246,0.265811,0.454246,0.265811,103,19,196,28,2,4,1,1,1.4973,0,1,0,1,0.18843499999999996,
,Athletic Club,3,1.16451,0.217717,1.16451,0.217717,318,35,149,18,5,5,2,0,2.254,1,0,0,3,0.946793,
,Athletic Club,4,1.39203,2.1905,0.648757,1.44722,140,24,179,19,3,5,0,0,0.7591,0,1,0,1,-0.7984629999999999,
,Athletic Club,5,1.9352,0.522331,1.19192,0.522331,201,22,316,30,5,1,2,0,2.523,1,0,0,3,0.6695890000000001,
,Athletic Club,6,1.29281,0.496204,0.549662,0.496204,156,31,343,23,2,4,1,1,2.1563,0,1,0,1,0.053458000000000006,
,Athletic Club,7,1.04848,2.10545,1.04848,2.10545,242,26,222,20,6,10,0,1,0.5992,0,0,1,0,-1.0569699999999997,
,Athletic Club,8,0.127135,1.91529,0.127135,1.91529,283,23,127,9,3,4,0,1,0.16160000000000002,0,0,1,0,-1.788155,
,Athletic Club,9,1.50554,0.672979,1.50554,0.672979,217,24,252,18,1,3,1,1,2.0229,0,1,0,1,0.8325610000000001,
,Athletic Club,10,0.328031,1.94897,0.328031,1.94897,205,13,252,27,4,4,0,2,0.1719,0,0,1,0,-1.6209390000000001,
,Athletic Club,11,0.410171,0.561641,0.410171,0.561641,257,26,195,41,4,3,3,0,1.0924,1,0,0,3,-0.15146999999999994,
,Athletic Club,12,1.31553,1.01674,1.31553,1.01674,240,22,165,20,3,10,0,0,1.6259000000000001,0,1,0,1,0.2987900000000001,
,Athletic Club,13,1.79133,0.873861,1.79133,0.873861,176,28,220,17,7,5,2,1,2.0455,1,0,0,3,0.9174690000000001,
,Athletic Club,14,1.21625,1.27092,1.21625,1.27092,218,31,150,27,1,4,2,1,1.3273,1,0,0,3,-0.054669999999999996,
,Athletic Club,15,1.82466,0.233324,1.08138,0.233324,157,27,242,25,1,2,2,0,2.6874,1,0,0,3,0.848056,
,Athletic Club,16,0.985449,1.98458,0.242299,1.98458,226,25,203,17,1,4,2,3,0.5665,0,0,1,0,-1.742281,
,Athletic Club,17,0.358952,0.276155,0.358952,0.276155,110,15,205,27,1,2,0,0,1.3064,0,1,0,1,0.08279700000000001,
,Athletic Club,18,0.415201,2.95373,0.415201,2.95373,372,23,184,18,0,12,0,0,0.10949999999999999,0,1,0,1,-2.538529,
,Athletic Club,19,0.237728,1.07523,0.237728,1.07523,323,30,174,19,1,5,1,1,0.4941,0,1,0,1,-0.837502,
,Athletic Club,20,3.43632,0.716642,2.69317,0.716642,164,29,289,15,10,7,1,1,2.8415,0,1,0,1,1.9765279999999998,
,Athletic Club,21,0.660786,0.552668,0.660786,0.552668,188,20,187,18,6,7,1,1,1.4092000000000002,0,1,0,1,0.10811799999999994,
,Athletic Club,22,0.734487,2.25172,0.734487,1.50845,64,11,318,26,6,3,0,2,0.34830000000000005,0,0,1,0,-0.7739630000000001,
,Athletic Club,23,0.643736,2.27376,0.643736,2.27376,290,40,133,34,1,13,1,2,0.28600000000000003,0,0,1,0,-1.6300239999999997,
,Athletic Club,24,0.763109,0.836206,0.763109,0.836206,130,22,314,20,8,3,0,1,1.1798000000000002,0,0,1,0,-0.07309699999999997,
,Athletic Club,25,0.593519,1.84055,0.593519,1.09727,158,13,215,21,3,3,1,2,0.38270000000000004,0,0,1,0,-0.503751,
,Athletic Club,26,2.72308,0.879429,1.16845,0.879429,235,41,131,23,3,4,1,0,2.6219,1,0,0,3,0.289021,
,Athletic Club,27,1.59457,2.03703,1.59457,2.03703,251,32,167,20,1,3,4,1,1.0564,1,0,0,3,-0.4424600000000001,
,Athletic Club,28,0.362873,1.18398,0.362873,1.18398,238,12,258,21,2,7,1,1,0.567,0,1,0,1,-0.821107,
,Athletic Club,29,1.72308,1.83348,0.979805,1.0902,115,14,198,25,0,4,2,2,1.2543,0,1,0,1,-0.11039500000000002,
,Athletic Club,30,2.24762,2.13638,2.24762,1.3931,271,26,179,14,6,6,1,0,1.437,1,0,0,3,0.85452,
,Athletic Club,31,0.649841,1.8377,0.649841,1.8377,400,23,129,23,3,13,0,1,0.4514,0,0,1,0,-1.187859,
,Athletic Club,32,2.76806,1.16492,2.02479,0.421642,268,20,251,21,6,2,3,1,2.5424,1,0,0,3,1.6031479999999998,
,Athletic Club,33,0.91393,1.27025,0.91393,1.27025,284,26,207,21,5,8,2,0,1.0135,1,0,0,3,-0.3563200000000001,
,Athletic Club,34,0.240102,2.90047,0.240102,2.1572,300,24,242,26,2,6,0,1,0.0505,0,0,1,0,-1.917098,
,Athletic Club,35,1.6153,1.80682,1.6153,1.80682,313,24,135,14,1,8,1,2,1.2354,0,0,1,0,-0.19152000000000013,
,Athletic Club,36,0.979209,1.10257,0.979209,1.10257,271,27,187,20,1,2,2,1,1.0901,1,0,0,3,-0.12336100000000005,
,Athletic Club,37,0.62086,1.84675,0.62086,1.84675,164,29,347,26,5,8,0,2,0.47250000000000003,0,0,1,0,-1.22589,
,Athletic Club,38,0.564731,2.33033,0.564731,2.33033,140,16,327,22,0,6,0,4,0.2259,0,0,1,0,-1.765599,


148,Barcelona,1,1.03621,0.457129,1.03621,0.457129,113,16,345,23,5,3,0,1,1.8714,0,0,1,0,0.5790810000000001,
,Barcelona,2,2.85088,0.145785,2.85088,0.145785,229,46,358,17,23,0,5,2,2.8905,1,0,0,3,2.705095,
,Barcelona,3,0.360967,1.7305,0.360967,0.987222,82,20,396,33,2,5,2,2,0.3039,0,1,0,1,-0.626255,
,Barcelona,4,2.61069,1.27064,2.61069,1.27064,253,31,328,17,12,8,5,2,2.3251,1,0,0,3,1.34005,
,Barcelona,5,0.557709,1.87283,0.557709,1.12955,116,22,383,26,10,2,0,2,0.2592,0,0,1,0,-0.571841,
,Barcelona,6,0.643865,0.54607,0.643865,0.54607,302,22,348,27,15,4,2,1,1.3981,1,0,0,3,0.09779499999999997,
,Barcelona,7,1.3084,1.0808,1.3084,1.0808,113,20,271,34,3,7,2,0,1.5469,1,0,0,3,0.22760000000000002,
,Barcelona,8,2.40324,3.03653,2.40324,3.03653,242,23,343,30,5,8,4,0,1.0003,1,0,0,3,-0.6332900000000001,
,Barcelona,9,1.72534,0.212797,1.72534,0.212797,231,18,373,23,10,4,3,0,2.6128,1,0,0,3,1.5125430000000002,
,Barcelona,10,3.77856,1.2024,3.77856,1.2024,242,23,337,26,12,2,5,1,2.7704,1,0,0,3,2.5761600000000002,
,Barcelona,11,2.13479,0.927053,1.39152,0.927053,150,22,367,15,8,3,1,3,2.3851,0,0,1,0,0.4644670000000001,
,Barcelona,12,1.49638,0.317045,0.753104,0.317045,259,23,366,20,7,0,4,1,2.4507,1,0,0,3,0.436059,
,Barcelona,13,1.68235,0.484105,1.68235,0.484105,82,19,329,26,4,1,2,1,2.3725,1,0,0,3,1.198245,
,Barcelona,14,1.18842,1.16353,1.18842,1.16353,179,29,359,21,14,8,1,0,1.4051999999999998,1,0,0,3,0.02489000000000008,
,Barcelona,15,4.28236,1.0224,4.28236,1.0224,208,36,344,17,42,2,5,2,2.8565,1,0,0,3,3.2599599999999995,
,Barcelona,16,1.18314,2.87892,1.18314,2.13564,333,26,285,21,9,9,2,2,0.35050000000000003,0,1,0,1,-0.9524999999999999,
,Barcelona,17,0.72288,0.844042,0.72288,0.844042,275,17,386,35,11,7,0,0,1.2364,0,1,0,1,-0.12116199999999999,
,Barcelona,18,1.43229,0.432162,0.689009,0.432162,186,28,461,21,12,0,4,1,2.3007,1,0,0,3,0.256847,
,Barcelona,19,2.3097,0.730874,2.3097,0.730874,149,18,432,29,10,1,2,2,2.4762999999999997,0,1,0,1,1.5788259999999998,
,Barcelona,20,1.43259,0.187953,1.43259,0.187953,98,28,542,24,16,0,1,0,2.4142,1,0,0,3,1.244637,
,Barcelona,21,1.15303,1.43787,1.15303,0.694587,185,21,408,11,13,4,0,2,1.0605,0,0,1,0,0.45844300000000004,
,Barcelona,22,3.38735,1.21881,3.38735,1.21881,229,22,416,17,20,2,2,1,2.5949999999999998,1,0,0,3,2.16854,
,Barcelona,23,1.85454,1.05905,1.85454,0.315769,165,21,464,45,13,4,3,2,2.0302,1,0,0,3,1.538771,
,Barcelona,24,1.87978,1.18616,1.87978,1.18616,75,14,458,59,5,3,2,1,1.8814999999999997,1,0,0,3,0.6936199999999999,
,Barcelona,25,4.66065,0.477994,4.66065,0.477994,148,21,433,41,13,0,5,0,2.9739,1,0,0,3,4.182656000000001,
,Barcelona,26,1.52303,1.0617,1.52303,1.0617,255,23,380,27,12,14,0,2,1.709,0,0,1,0,0.46133,
,Barcelona,27,2.2099,0.550322,1.46662,0.550322,267,29,288,19,11,6,1,0,2.5631,1,0,0,3,0.9162980000000001,
,Barcelona,28,2.69892,0.648782,2.69892,0.648782,185,22,442,21,19,2,4,0,2.6649999999999996,1,0,0,3,2.0501380000000005,
,Barcelona,29,1.53086,0.85627,0.787579,0.85627,138,27,548,24,4,5,2,0,1.976,1,0,0,3,-0.06869099999999995,
,Barcelona,30,0.741303,0.824926,0.741303,0.824926,240,16,345,14,6,0,0,0,1.1918000000000002,0,1,0,1,-0.083623,
,Barcelona,31,1.8377,0.649841,1.8377,0.649841,129,23,400,23,13,3,1,0,2.3303000000000003,1,0,0,3,1.187859,
,Barcelona,32,2.13485,1.93802,2.13485,1.93802,152,30,350,22,8,8,2,2,1.5098,0,1,0,1,0.19683000000000006,
,Barcelona,33,1.80729,1.78128,1.06401,0.294725,146,17,412,25,4,3,2,2,1.3327,0,1,0,1,0.7692849999999999,
,Barcelona,34,2.75294,0.961984,2.75294,0.961984,227,22,526,18,22,8,4,1,2.5289,1,0,0,3,1.7909560000000002,
,Barcelona,35,0.897655,0.830636,0.897655,0.830636,146,13,399,14,10,2,1,0,1.4066,1,0,0,3,0.06701899999999994,
,Barcelona,36,1.02109,0.849569,1.02109,0.849569,218,29,447,21,10,1,1,0,1.4892999999999998,1,0,0,3,0.17152100000000003,
,Barcelona,37,1.14981,0.672683,1.14981,0.672683,94,16,336,12,16,3,1,2,1.7126,0,0,1,0,0.47712699999999997,
,Barcelona,38,3.62799,0.274487,3.62799,0.274487,214,32,454,26,11,4,5,0,2.9552,1,0,0,3,3.353503,


150,Real Madrid,1,1.99723,1.51166,1.99723,1.51166,324,23,216,19,8,5,3,1,1.7477,1,0,0,3,0.48557000000000006,
,Real Madrid,2,1.72798,1.22209,1.72798,1.22209,193,25,341,18,13,2,1,1,1.7207,0,1,0,1,0.5058900000000002,
,Real Madrid,3,1.76659,2.13825,1.76659,2.13825,265,31,348,19,7,4,2,2,1.0699,0,1,0,1,-0.3716600000000001,
,Real Madrid,4,3.3111,1.81125,3.3111,1.81125,188,31,368,15,17,3,3,2,2.3041,1,0,0,3,1.4998500000000001,
,Real Madrid,5,1.23916,0.394624,1.23916,0.394624,303,29,232,26,9,1,1,0,2.1748,1,0,0,3,0.8445360000000001,
,Real Madrid,6,1.98715,0.11469,1.98715,0.11469,239,32,289,35,4,5,2,0,2.8131,1,0,0,3,1.87246,
,Real Madrid,7,0.379757,0.819412,0.379757,0.819412,239,26,308,22,4,4,0,0,0.8356999999999999,0,1,0,1,-0.439655,
,Real Madrid,8,2.7833,1.6065,2.7833,0.863224,166,20,276,30,6,3,4,2,2.1954,1,0,0,3,1.9200760000000001,
,Real Madrid,9,0.808026,0.245649,0.808026,0.245649,162,31,306,22,8,1,0,1,1.8508,0,0,1,0,0.562377,
,Real Madrid,10,5.60648,0.240435,4.12006,0.240435,226,30,346,13,24,2,5,0,2.9978000000000002,1,0,0,3,3.8796249999999994,
,Real Madrid,11,2.81646,0.437853,2.81646,0.437853,224,25,288,14,9,3,0,0,2.8029,0,1,0,1,2.378607,
,Real Madrid,12,2.84489,0.88387,1.35834,0.88387,183,9,371,31,10,5,4,0,2.6845,1,0,0,3,0.47447000000000006,
,Real Madrid,13,1.69928,1.41126,1.69928,1.41126,283,28,269,23,9,4,3,1,1.5895000000000001,1,0,0,3,0.28801999999999994,
,Real Madrid,14,2.08673,1.10771,2.08673,0.36443,190,25,371,21,9,2,2,1,2.2316,1,0,0,3,1.7223000000000002,
,Real Madrid,15,2.55366,0.286726,2.55366,0.286726,181,19,274,25,8,3,2,0,2.8122000000000003,1,0,0,3,2.266934,
,Real Madrid,16,1.97126,2.28638,1.97126,2.28638,236,22,365,14,10,2,1,1,1.1058,0,1,0,1,-0.31511999999999984,
,Real Madrid,17,0.844042,0.72288,0.844042,0.72288,386,35,275,17,7,11,0,0,1.4092000000000002,0,1,0,1,0.12116199999999999,
,Real Madrid,18,2.95373,0.415201,2.95373,0.415201,184,18,372,23,12,0,0,0,2.8281,0,1,0,1,2.538529,
,Real Madrid,19,2.09016,1.26627,2.09016,1.26627,110,16,255,31,3,3,3,0,1.987,1,0,0,3,0.82389,
,Real Madrid,20,1.37156,0.373928,1.37156,0.373928,319,35,288,19,7,3,2,1,2.2525,1,0,0,3,0.9976319999999999,
,Real Madrid,21,0.5486,0.190691,0.5486,0.190691,207,35,326,18,3,4,1,0,1.6404,1,0,0,3,0.357909,
,Real Madrid,22,1.08227,0.454401,1.08227,0.454401,198,32,376,31,5,0,1,0,1.9405000000000001,1,0,0,3,0.627869,
,Real Madrid,23,2.74949,0.68297,2.74949,0.68297,232,28,326,37,7,5,4,1,2.6327000000000003,1,0,0,3,2.06652,
,Real Madrid,24,1.90404,1.17019,1.16076,1.17019,190,32,288,21,22,3,2,2,1.9857,0,1,0,1,-0.00943000000000005,
,Real Madrid,25,1.90806,0.70752,1.90806,0.70752,191,20,305,28,14,6,0,1,2.2967,0,0,1,0,1.2005400000000002,
,Real Madrid,26,1.0617,1.52303,1.0617,1.52303,380,27,255,23,14,12,2,0,1.0181,1,0,0,3,-0.46133,
,Real Madrid,27,1.39172,1.33577,0.64844,1.33577,184,23,329,17,6,5,1,2,1.3867,0,0,1,0,-0.6873299999999999,
,Real Madrid,28,1.27218,0.434682,1.27218,0.434682,216,20,379,37,5,2,3,1,2.2918,1,0,0,3,0.8374980000000001,
,Real Madrid,29,2.02374,0.156776,2.02374,0.156776,277,29,314,16,12,1,3,0,2.7192,1,0,0,3,1.866964,
,Real Madrid,30,1.30503,0.482127,0.561749,0.482127,320,25,325,29,4,1,2,1,2.1774,1,0,0,3,0.07962200000000008,
,Real Madrid,31,1.3538,0.573505,1.3538,0.573505,203,26,336,23,8,0,2,0,2.0335,1,0,0,3,0.7802949999999998,
,Real Madrid,32,2.41536,1.00521,2.41536,1.00521,189,24,371,25,5,4,1,0,2.4564,1,0,0,3,1.4101500000000002,
,Real Madrid,33,1.75594,0.35097,1.01267,0.35097,94,22,361,45,3,1,1,0,2.5671,1,0,0,3,0.6617,
,Real Madrid,34,2.90047,0.240102,2.1572,0.240102,242,26,300,24,6,2,1,0,2.9173,1,0,0,3,1.917098,
,Real Madrid,35,2.35582,1.31041,1.61255,1.31041,163,13,483,34,14,3,2,0,2.1512,1,0,0,3,0.30213999999999985,
,Real Madrid,36,0.527843,0.930144,0.527843,0.930144,176,22,344,26,3,4,2,1,0.9392,1,0,0,3,-0.402301,
,Real Madrid,37,1.69772,1.14058,0.954572,1.14058,298,25,348,26,8,1,2,1,1.8228000000000002,1,0,0,3,-0.18600799999999995,
,Real Madrid,38,1.06489,1.16055,1.06489,1.16055,171,17,401,26,11,7,2,2,1.2968,0,1,0,1,-0.09566000000000008,


151,Levante,1,0.859231,0.68416,0.859231,0.68416,113,23,263,20,3,3,0,1,1.4713,0,0,1,0,0.17507099999999998,
,Levante,2,2.07744,2.82602,0.591143,2.82602,257,26,198,18,2,9,2,1,0.9146000000000001,1,0,0,3,-2.234877,
,Levante,3,2.77857,1.02789,2.77857,1.02789,185,21,167,19,8,7,2,0,2.6117,1,0,0,3,1.7506800000000002,
,Levante,4,1.81125,3.3111,1.81125,3.3111,368,15,188,31,3,17,2,3,0.5353,0,0,1,0,-1.4998500000000001,
,Levante,5,1.613,1.12755,1.613,1.12755,119,12,235,19,9,2,0,0,1.7383,0,1,0,1,0.48544999999999994,
,Levante,6,1.93984,2.73836,1.93984,2.73836,284,12,232,22,6,14,1,3,0.8318,0,0,1,0,-0.7985200000000001,
,Levante,7,1.55287,0.758419,1.55287,0.758419,197,23,175,23,8,6,1,1,2.0987999999999998,0,1,0,1,0.794451,
,Levante,8,1.08538,3.28469,0.342101,2.48489,258,12,171,26,4,7,2,1,0.1633,1,0,0,3,-2.142789,
,Levante,9,0.459674,2.58436,0.459674,2.58436,239,18,155,32,2,8,0,1,0.1776,0,0,1,0,-2.124686,
,Levante,10,0.331551,0.928166,0.331551,0.928166,186,20,212,36,1,1,0,1,0.7242,0,0,1,0,-0.5966150000000001,
,Levante,11,2.03092,1.71528,2.03092,1.71528,297,27,137,23,7,12,2,1,1.5802999999999998,1,0,0,3,0.31564000000000014,
,Levante,12,0.927053,2.13479,0.927053,1.39152,367,15,150,22,3,8,3,1,0.4306,1,0,0,3,-0.4644670000000001,
,Levante,13,0.873861,1.79133,0.873861,1.79133,220,17,176,28,5,7,1,2,0.7087,0,0,1,0,-0.9174690000000001,
,Levante,14,1.83517,1.41139,1.83517,1.41139,239,20,236,18,6,9,2,1,1.7406000000000001,1,0,0,3,0.42378000000000005,
,Levante,15,0.476355,2.05726,0.476355,1.31411,81,14,280,42,2,5,0,4,0.2691,0,0,1,0,-0.8377549999999999,
,Levante,16,2.12541,2.95856,1.38213,2.95856,310,18,238,17,4,8,2,4,0.8097,0,0,1,0,-1.5764299999999998,
,Levante,17,0.917727,1.21053,0.917727,1.21053,123,21,182,26,8,4,2,1,1.1251,1,0,0,3,-0.29280300000000015,
,Levante,18,2.68998,1.4501,2.68998,1.4501,220,17,210,30,8,7,3,1,2.2903,1,0,0,3,1.2398799999999999,
,Levante,19,0.736284,1.56308,0.736284,1.56308,182,18,264,23,2,7,1,2,0.7265999999999999,0,0,1,0,-0.826796,
,Levante,20,1.16982,1.73657,1.16982,1.73657,169,26,222,32,7,7,0,1,0.9583999999999999,0,0,1,0,-0.5667499999999999,
,Levante,21,0.601469,1.94107,0.601469,1.1978,207,29,152,37,3,2,0,2,0.38039999999999996,0,0,1,0,-0.5963309999999999,
,Levante,22,1.21881,3.38735,1.21881,3.38735,416,17,229,22,2,20,1,2,0.2853,0,0,1,0,-2.16854,
,Levante,23,0.933595,1.18902,0.933595,1.18902,220,23,236,29,4,2,2,0,1.1118,1,0,0,3,-0.255425,
,Levante,24,1.24428,0.835883,1.24428,0.835883,197,18,203,27,3,6,1,2,1.7515,0,0,1,0,0.408397,
,Levante,25,0.70752,1.90806,0.70752,1.90806,305,28,191,20,6,14,1,0,0.4952,1,0,0,3,-1.2005400000000002,
,Levante,26,0.60028,3.07099,0.60028,2.32772,108,17,228,34,2,10,0,3,0.13369999999999999,0,0,1,0,-1.7274399999999996,
,Levante,27,1.06858,1.22846,1.06858,1.22846,163,18,196,25,10,5,1,1,1.1864,0,1,0,1,-0.15988000000000002,
,Levante,28,1.45366,1.00063,0.71038,1.00063,246,14,250,21,8,11,1,1,1.7610000000000001,0,1,0,1,-0.2902499999999999,
,Levante,29,0.807331,1.06949,0.807331,1.06949,351,27,231,23,5,1,1,1,1.0691,0,1,0,1,-0.26215900000000003,
,Levante,30,2.56766,0.491778,2.56766,0.491778,168,13,249,27,4,3,3,1,2.7198,1,0,0,3,2.075882,
,Levante,31,0.748438,1.0251,0.748438,1.0251,205,29,294,38,8,5,0,1,1.0795,0,0,1,0,-0.27666199999999985,
,Levante,32,1.6905,1.51929,1.6905,1.51929,289,13,177,23,5,11,4,2,1.5408,1,0,0,3,0.17120999999999986,
,Levante,33,0.206917,1.37071,0.206917,0.627435,193,16,261,16,6,11,0,0,0.28400000000000003,0,1,0,1,-0.42051799999999995,
,Levante,34,1.19147,1.06365,1.19147,1.06365,271,27,243,18,1,2,1,1,1.4879,0,1,0,1,0.12782000000000004,
